company_name,categories,main_category
Junction_2,"Data and Analytics, Internet Services",Software y Servicios B2B
Aerones,"Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Science and Engineering, Software",Industria
Replika,"Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Food and Beverage, Science and Engineering, Software, Travel and Tourism",Software y Servicios B2B
Paystack,"Financial Services, Internet Services, Payments",Finanzas
Akido Labs,"Health Care, Information Technology",Software y Servicios B2B
Deepgram,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Eden,"Administrative Services, Information Technology, Software",Software y Servicios B2B
Thunkable,"Apps, Mobile, Software",Software y Servicios B2B
Inito,"Health Care, Software",Software y Servicios B2B
iSono Health,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",Software y Servicios B2B
Enso,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",Software y Servicios B2B
GetAccept,"Information Technology, Privacy and Security, Sales and Marketing, Software",Software y Servicios B2B
Revl,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Media and Entertainment, Science and Engineering, Software, Video",Software y Servicios B2B
Playment,"Artificial Intelligence (AI), Data and Analytics, Hardware, Professional Services, Science and Engineering, Software, Transportation",Software y Servicios B2B
Validere,"Artificial Intelligence (AI), Data and Analytics, Energy, Internet Services, Natural Resources, Science and Engineering, Software",Software y Servicios B2B
Beek,"Apps, Health Care, Media and Entertainment, Music and Audio, Software",Software y Servicios B2B
Pocket Worlds,"Apps, Community and Lifestyle, Gaming, Hardware, Internet Services, Media and Entertainment, Mobile, Software",Software y Servicios B2B
Triplebyte,"Administrative Services, Internet Services, Professional Services, Software",Software y Servicios B2B
Modal,"Commerce and Shopping, Mobile, Software, Transportation",Software y Servicios B2B
Vetcove,"Commerce and Shopping, Health Care, Transportation",Salud
Prenda,"Education, Internet Services, Software",Educación
Reliance Health,"Financial Services, Health Care, Mobile",Finanzas
TransAstra,"Manufacturing, Science and Engineering, Software, Transportation",Industria
KidPass,"Community and Lifestyle, Education, Internet Services, Other",Educación
Breathe Well-being,"Health Care, Mobile, Sports",Salud
AON3D,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software",Industria
Vinebox,"Commerce and Shopping, Food and Beverage",Consumo
Zenysis,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",Software y Servicios B2B
Cityfurnish,"Commerce and Shopping, Consumer Goods, Real Estate",Bienes Raíces y Construcción
Call9,Health Care,Salud
GoLorry,"Apps, Data and Analytics, Software, Transportation",Software y Servicios B2B
Invofox,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",Finanzas
Gas Pos,"Commerce and Shopping, Energy, Financial Services, Mobile, Natural Resources, Payments, Software",Finanzas
Amberbox Gunshot Detection,"Administrative Services, Government and Military, Privacy and Security",No Especificado
GitPrime,"Data and Analytics, Information Technology, Software",Software y Servicios B2B
Switchboard,"Software, Transportation",Software y Servicios B2B
AnnieCannons,Software,Software y Servicios B2B
Fetch,"Commerce and Shopping, Transportation",Consumo
PredictLeads,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
Bloomberg Second Measure,"Data and Analytics, Financial Services, Information Technology, Software",Finanzas
PhysioHealth,"Health Care, Internet Services, Mobile",Salud
Shelf Engine,"Artificial Intelligence (AI), Data and Analytics, Food and Beverage, Information Technology, Sales and Marketing, Software, Sustainability",Software y Servicios B2B
PaveAI,"Commerce and Shopping, Data and Analytics, Software",Software y Servicios B2B
Intact Therapeutics,"Administrative Services, Health Care",Salud
Quantierra,"Data and Analytics, Financial Services, Real Estate, Software",Bienes Raíces y Construcción
StrongIntro,"Administrative Services, Professional Services",No Especificado
Locent,"Health Care, Internet Services, Messaging and Telecommunications",Salud
Penny,"Financial Services, Mobile",Finanzas
Sqreen,"Information Technology, Privacy and Security, Software",Software y Servicios B2B
OpenInvest,"Financial Services, Sustainability",Finanzas
Battlecard,"Information Technology, Other, Professional Services, Sales and Marketing",Software y Servicios B2B
Elucify,"Information Technology, Sales and Marketing, Software",Software y Servicios B2B
Staffjoy,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Science and Engineering, Software",Software y Servicios B2B
Poppy,"Community and Lifestyle, Health Care",Salud
Chillabit,"Internet Services, Media and Entertainment",No Especificado
Cambridge Mask Co,"Government and Military, Sustainability",No Especificado
Unnyhog,"Content and Publishing, Gaming, Media and Entertainment, Mobile",No Especificado
Redspread,"Apps, Software",Software y Servicios B2B
Bot Orange,"Hardware, Information Technology, Professional Services, Sales and Marketing",Software y Servicios B2B
Monthli,"Information Technology, Real Estate, Software",Bienes Raíces y Construcción
Supr Daily,"Agriculture and Farming, Commerce and Shopping, Food and Beverage, Transportation",Consumo
Appcanary,"Privacy and Security, Software",Software y Servicios B2B
Airmada,"Consumer Electronics, Consumer Goods, Hardware, Other, Science and Engineering",Software y Servicios B2B
Halolife,"Community and Lifestyle, Internet Services, Software",Software y Servicios B2B
Interstate Analytics,"Data and Analytics, Information Technology, Sales and Marketing, Software",Software y Servicios B2B
Restocks,"Mobile, Platforms, Sales and Marketing, Software",Software y Servicios B2B
Patchwork Security,"Information Technology, Privacy and Security, Software",Software y Servicios B2B
Compgun,"Internet Services, Professional Services, Sales and Marketing",No Especificado
Envyl,"Administrative Services, Commerce and Shopping, Other, Transportation",Consumo
X-ZELL,"Biotechnology, Health Care, Science and Engineering",Salud
Nexu,"Financial Services, Internet Services, Software",Finanzas
TetraScience,"Biotechnology, Data and Analytics, Health Care, Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
Meter Feeder,"Financial Services, Mobile, Payments, Real Estate, Software, Transportation",Bienes Raíces y Construcción
PAKIBLE,"Administrative Services, Commerce and Shopping, Content and Publishing, Design, Internet Services, Manufacturing, Media and Entertainment, Transportation",Industria
CareSkore,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Mobile, Professional Services, Software",Software y Servicios B2B
Boom Supersonic,"Manufacturing, Science and Engineering, Transportation",Industria
Mashgin,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software",Software y Servicios B2B
Bodyport,Health Care,Salud
Gemnote,"Commerce and Shopping, Design, Software",Software y Servicios B2B
Docbot,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",Software y Servicios B2B
UpKeep,"Financial Services, Information Technology, Internet Services, Mobile, Other, Software",Finanzas
Open Listings,"Apps, Information Technology, Real Estate, Software",Bienes Raíces y Construcción
Termii,"Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Software",Software y Servicios B2B
Prolific,"Data and Analytics, Design, Health Care, Other",Software y Servicios B2B
Castle,"Financial Services, Real Estate",Bienes Raíces y Construcción
Magic Instruments,"Apps, Education, Media and Entertainment, Mobile, Music and Audio, Software",Educación
Impraise,"Administrative Services, Mobile, Software",Software y Servicios B2B
Clara Labs,"Information Technology, Internet Services, Messaging and Telecommunications, Software",Software y Servicios B2B
Instabug,"Apps, Data and Analytics, Mobile, Platforms, Software",Software y Servicios B2B
Flip,"Apps, Commerce and Shopping, Mobile, Other, Software",Software y Servicios B2B
Perlara,"Biotechnology, Health Care, Science and Engineering",Salud
AdvantageClub.ai,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Health Care, Professional Services, Science and Engineering, Software",Software y Servicios B2B
Universe,"Apps, Mobile, Software",Software y Servicios B2B
Plate IQ,"Data and Analytics, Financial Services, Food and Beverage, Other, Software",Finanzas
ReadMe,"Community and Lifestyle, Information Technology, Software",Software y Servicios B2B
TrueClaim,"Administrative Services, Financial Services, Health Care",Finanzas
Reach,"Energy, Hardware, Information Technology, Mobile, Other",Software y Servicios B2B
Garten,"Health Care, Information Technology",Software y Servicios B2B
iMicrobes,"Biotechnology, Science and Engineering",Salud
Pachyderm,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
SimpleCitizen,"Apps, Information Technology, Mobile, Software",Software y Servicios B2B
Porter,"Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
VOIQ,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Entocycle,"Agriculture and Farming, Biotechnology, Science and Engineering, Sustainability",Salud
AgendaPro,"Consumer Goods, Health Care, Internet Services, Software",Software y Servicios B2B
Kenota Health,"Biotechnology, Health Care, Science and Engineering",Salud
Pathmind,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software, Transportation",Industria
Koko,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
Bus.com,"Apps, Software, Transportation, Travel and Tourism",Software y Servicios B2B
Tenjin,"Advertising, Apps, Data and Analytics, Mobile, Platforms, Sales and Marketing, Software",Software y Servicios B2B
Skymind,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
